order_id,region_id,hour,date,day_of_week,is_weekend,weather,temperature,humidity,wind_speed,region_type,region_density,avg_income,price,price_level,price_increase,price_increase_pct,order_volume,ontime_rate,rider_supply,gmv,user_complaint_rate,competitor_price,holiday,promotion_active,historical_ontime_rate,historical_rider_supply,historical_order_volume,is_peak,true_cate,selection_bias,price_elasticity
ORD_20240101_R05_23,R05,23,2024-01-01,0,False,sunny,-3.7,57.4,7.5,suburb,0.68,29.1,7.49,low,0.49,0.07,138,0.84,67,0.507,0.029,8.64,True,False,0.837,62,162,False,0.02,0.0,-0.4
ORD_20240101_R06_00,R06,0,2024-01-01,0,False,rainy,-5.6,90.4,8.7,suburb,0.59,15.4,9.59,medium,2.59,0.37,80,0.731,21,0.353,0.04,6.76,True,True,0.686,8,86,False,-0.05,0.6,-0.75
ORD_20240101_R06_01,R06,1,2024-01-01,0,False,rainy,-4.4,88.0,12.0,suburb,0.59,15.4,9.35,medium,2.35,0.336,120,0.771,58,0.519,0.033,7.91,True,True,0.807,60,117,False,-0.05,0.6,-0.75
ORD_20240101_R06_02,R06,2,2024-01-01,0,False,sunny,-2.7,71.4,4.2,suburb,0.59,15.4,7.26,low,0.26,0.037,145,0.851,37,0.521,0.02,7.5,True,False,0.857,33,164,False,0.02,0.0,-0.4
ORD_20240101_R06_03,R06,3,2024-01-01,0,False,rainy,-5.7,92.8,8.4,suburb,0.59,15.4,10.28,medium,3.28,0.469,85,0.796,60,0.395,0.035,6.52,True,False,0.757,60,104,False,-0.05,0.6,-0.75
ORD_20240101_R06_04,R06,4,2024-01-01,0,False,sunny,0.5,47.3,1.9,suburb,0.59,15.4,6.93,low,-0.07,-0.01,133,0.814,50,0.462,0.05,7.22,True,False,0.791,47,119,False,0.02,0.0,-0.4
ORD_20240101_R06_05,R06,5,2024-01-01,0,False,snowy,-6.9,78.3,7.7,suburb,0.59,15.4,10.87,high,3.87,0.553,88,0.732,53,0.427,0.064,6.95,True,False,0.766,41,79,False,0.2,1.0,0.5
ORD_20240101_R06_06,R06,6,2024-01-01,0,False,rainy,-2.3,84.7,7.2,suburb,0.59,15.4,10.53,high,3.53,0.504,94,0.773,36,0.445,0.049,5.64,True,False,0.798,36,92,False,-0.05,0.6,-0.75
ORD_20240101_R06_07,R06,7,2024-01-01,0,False,rainy,-2.2,93.4,21.9,suburb,0.59,15.4,13.28,high,4.78,0.562,165,0.807,49,0.854,0.054,7.17,True,True,0.755,43,156,True,0.02,0.6,-0.4
ORD_20240101_R06_08,R06,8,2024-01-01,0,False,rainy,1.1,74.4,22.1,suburb,0.59,15.4,13.07,high,4.57,0.538,199,0.829,68,1.015,0.054,6.15,True,False,0.831,77,185,True,0.02,0.6,-0.4
ORD_20240101_R06_09,R06,9,2024-01-01,0,False,sunny,-3.3,89.0,2.7,suburb,0.59,15.4,6.9,low,-0.1,-0.014,162,0.802,58,0.561,0.033,7.67,True,False,0.775,60,167,False,0.02,0.0,-0.4
ORD_20240101_R06_10,R06,10,2024-01-01,0,False,sunny,-2.1,74.2,12.5,suburb,0.59,15.4,7.32,low,0.32,0.046,107,0.861,52,0.386,0.049,8.49,True,False,0.827,58,118,False,0.02,0.0,-0.4
ORD_20240101_R06_11,R06,11,2024-01-01,0,False,sunny,-0.3,44.9,2.4,suburb,0.59,15.4,10.84,medium,2.34,0.275,211,0.885,78,0.911,0.038,8.47,True,False,0.881,77,205,True,0.02,0.0,-0.4
ORD_20240101_R06_12,R06,12,2024-01-01,0,False,sunny,-3.1,60.2,18.0,suburb,0.59,15.4,10.98,medium,2.48,0.292,203,0.877,53,0.887,0.056,8.11,True,False,0.917,54,209,True,0.02,0.0,-0.4
ORD_20240101_R06_14,R06,14,2024-01-01,0,False,sunny,-3.0,62.9,5.6,suburb,0.59,15.4,6.93,low,-0.07,-0.01,127,0.836,56,0.441,0.041,7.51,True,False,0.85,61,136,False,0.02,0.0,-0.4
ORD_20240101_R06_15,R06,15,2024-01-01,0,False,snowy,-13.4,57.4,5.5,suburb,0.59,15.4,12.17,high,5.17,0.739,63,0.731,43,0.334,0.052,7.67,True,False,0.686,47,66,False,0.2,1.0,0.5
ORD_20240101_R06_16,R06,16,2024-01-01,0,False,sunny,5.0,34.1,21.7,suburb,0.59,15.4,6.96,low,-0.04,-0.006,158,0.855,60,0.551,0.013,8.43,True,False,0.849,64,157,False,0.02,0.0,-0.4
ORD_20240101_R06_17,R06,17,2024-01-01,0,False,snowy,-7.6,71.0,13.7,suburb,0.59,15.4,15.0,high,6.5,0.765,142,0.72,36,0.82,0.074,7.31,True,False,0.711,36,143,True,0.2,1.0,0.5
ORD_20240101_R06_18,R06,18,2024-01-01,0,False,sunny,-3.3,62.7,6.1,suburb,0.59,15.4,11.21,medium,2.71,0.319,215,0.836,54,0.956,0.051,9.98,True,False,0.818,55,200,True,0.02,0.0,-0.4
ORD_20240101_R06_19,R06,19,2024-01-01,0,False,rainy,-4.6,75.2,5.9,suburb,0.59,15.4,13.44,high,4.94,0.581,205,0.79,51,1.072,0.055,8.44,True,False,0.76,53,234,True,0.02,0.6,-0.4
ORD_20240101_R06_21,R06,21,2024-01-01,0,False,sunny,3.9,84.7,7.9,suburb,0.59,15.4,10.17,low,1.67,0.196,187,0.903,65,0.764,0.032,7.67,True,False,0.857,62,191,True,0.02,0.0,-0.4
ORD_20240101_R06_22,R06,22,2024-01-01,0,False,sunny,-1.9,81.0,2.9,suburb,0.59,15.4,6.43,low,-0.57,-0.081,128,0.853,40,0.422,0.02,8.25,True,False,0.845,40,138,False,0.02,0.0,-0.4
ORD_20240101_R06_23,R06,23,2024-01-01,0,False,rainy,0.1,72.3,15.3,suburb,0.59,15.4,9.55,medium,2.55,0.364,112,0.781,53,0.492,0.034,7.45,True,False,0.767,51,93,False,-0.05,0.6,-0.75
ORD_20240101_R07_00,R07,0,2024-01-01,0,False,sunny,-0.2,87.4,0.1,university,0.3,10.0,4.67,low,-0.33,-0.066,127,0.898,20,0.43,0.052,4.26,True,False,0.901,23,158,False,0.02,0.0,-0.4
ORD_20240101_R07_01,R07,1,2024-01-01,0,False,rainy,-4.5,83.3,8.6,university,0.3,10.0,7.52,high,2.52,0.504,50,0.79,29,0.219,0.046,6.12,True,False,0.786,33,42,False,0.02,0.6,-0.4
ORD_20240101_R07_02,R07,2,2024-01-01,0,False,sunny,-4.0,38.8,2.4,university,0.3,10.0,4.86,low,-0.14,-0.028,104,0.834,24,0.359,0.033,4.53,True,False,0.86,16,104,False,0.02,0.0,-0.4
ORD_20240101_R07_03,R07,3,2024-01-01,0,False,rainy,-5.3,94.2,13.2,university,0.3,10.0,8.93,high,3.93,0.786,50,0.793,20,0.244,0.047,4.79,True,False,0.759,13,44,False,0.02,0.6,-0.4
ORD_20240101_R07_04,R07,4,2024-01-01,0,False,sunny,3.7,86.7,8.8,university,0.3,10.0,5.2,low,0.2,0.04,81,0.848,20,0.289,0.025,4.96,True,False,0.844,15,95,False,0.02,0.0,-0.4
ORD_20240101_R07_05,R07,5,2024-01-01,0,False,rainy,-7.6,82.2,5.1,university,0.3,10.0,7.62,high,2.62,0.524,50,0.774,20,0.221,0.045,5.18,True,False,0.773,15,25,False,0.02,0.6,-0.4
ORD_20240101_R07_06,R07,6,2024-01-01,0,False,snowy,-8.9,38.9,6.7,university,0.3,10.0,10.14,high,5.14,1.028,50,0.738,20,0.265,0.071,4.29,True,False,0.76,23,49,False,0.2,1.0,0.5
ORD_20240101_R07_07,R07,7,2024-01-01,0,False,rainy,-2.5,91.5,16.4,university,0.3,10.0,10.91,high,4.41,0.678,137,0.788,24,0.691,0.054,7.11,True,False,0.789,15,147,True,0.02,0.6,-0.4
ORD_20240101_R07_08,R07,8,2024-01-01,0,False,rainy,-4.2,83.2,5.3,university,0.3,10.0,11.33,high,4.83,0.743,130,0.826,39,0.675,0.048,6.88,True,False,0.829,44,118,True,0.02,0.6,-0.4
ORD_20240101_R07_09,R07,9,2024-01-01,0,False,sunny,0.4,87.7,7.1,university,0.3,10.0,4.81,low,-0.19,-0.038,80,0.834,20,0.275,0.032,5.39,True,False,0.853,11,100,False,0.02,0.0,-0.4
ORD_20240101_R07_10,R07,10,2024-01-01,0,False,sunny,-1.9,89.3,10.3,university,0.3,10.0,4.73,low,-0.27,-0.054,50,0.869,29,0.17,0.031,5.48,True,False,0.846,33,45,False,0.02,0.0,-0.4
ORD_20240101_R07_11,R07,11,2024-01-01,0,False,rainy,-2.6,94.8,10.4,university,0.3,10.0,11.57,high,5.07,0.78,91,0.781,38,0.48,0.065,6.27,True,False,0.77,40,68,True,0.02,0.6,-0.4
ORD_20240101_R07_12,R07,12,2024-01-01,0,False,sunny,0.7,68.0,10.8,university,0.3,10.0,9.15,medium,2.65,0.408,146,0.873,36,0.646,0.042,5.99,True,False,0.891,38,161,True,0.02,0.0,-0.4
ORD_20240101_R07_13,R07,13,2024-01-01,0,False,rainy,-5.6,78.8,5.8,university,0.3,10.0,8.06,high,3.06,0.612,50,0.778,20,0.229,0.054,4.68,True,False,0.786,31,26,False,0.02,0.6,-0.4
ORD_20240101_R07_14,R07,14,2024-01-01,0,False,rainy,-3.6,73.5,7.9,university,0.3,10.0,8.43,high,3.43,0.686,50,0.771,20,0.235,0.055,4.6,True,False,0.772,20,71,False,0.02,0.6,-0.4
ORD_20240101_R07_15,R07,15,2024-01-01,0,False,rainy,-4.5,77.6,28.8,university,0.3,10.0,8.22,high,3.22,0.644,50,0.806,30,0.231,0.04,4.07,True,False,0.854,32,48,False,0.02,0.6,-0.4
ORD_20240101_R07_16,R07,16,2024-01-01,0,False,sunny,-0.1,48.9,26.7,university,0.3,10.0,4.89,low,-0.11,-0.022,96,0.84,28,0.332,0.019,4.34,True,False,0.83,30,82,False,0.02,0.0,-0.4
ORD_20240101_R07_17,R07,17,2024-01-01,0,False,sunny,-5.7,62.7,9.2,university,0.3,10.0,8.24,medium,1.74,0.268,103,0.814,24,0.423,0.044,5.73,True,False,0.823,27,78,True,0.02,0.0,-0.4
ORD_20240101_R07_18,R07,18,2024-01-01,0,False,sunny,35.0,44.5,8.6,university,0.3,10.0,8.5,medium,2.0,0.308,142,0.895,20,0.596,0.051,5.5,True,False,0.899,26,130,True,0.02,0.0,-0.4
ORD_20240101_R07_19,R07,19,2024-01-01,0,False,rainy,-4.3,92.4,11.2,university,0.3,10.0,11.04,high,4.54,0.698,115,0.793,20,0.585,0.041,5.62,True,True,0.827,27,112,True,0.02,0.6,-0.4
ORD_20240101_R07_20,R07,20,2024-01-01,0,False,sunny,-1.9,55.8,0.1,university,0.3,10.0,7.2,low,0.7,0.108,148,0.836,42,0.554,0.033,5.53,True,False,0.821,42,128,True,0.02,0.0,-0.4
ORD_20240101_R07_21,R07,21,2024-01-01,0,False,rainy,-5.4,72.6,9.3,university,0.3,10.0,11.59,high,5.09,0.783,130,0.8,20,0.687,0.056,6.08,True,False,0.831,14,131,True,0.02,0.6,-0.4
ORD_20240101_R07_23,R07,23,2024-01-01,0,False,rainy,-2.9,80.1,6.6,university,0.3,10.0,7.91,high,2.91,0.582,50,0.817,20,0.226,0.049,5.44,True,False,0.855,19,40,False,0.02,0.6,-0.4
ORD_20240101_R08_00,R08,0,2024-01-01,0,False,rainy,-4.6,72.5,21.4,cbd,0.63,10.1,8.83,medium,2.83,0.472,123,0.781,59,0.552,0.05,6.8,True,False,0.753,53,111,False,0.02,0.6,-0.4
ORD_20240101_R08_01,R08,1,2024-01-01,0,False,rainy,-8.3,85.4,18.4,cbd,0.63,10.1,9.79,high,3.79,0.632,112,0.774,43,0.541,0.05,6.33,True,False,0.785,46,133,False,0.02,0.6,-0.4
ORD_20240101_R08_02,R08,2,2024-01-01,0,False,rainy,-6.4,79.6,6.6,cbd,0.63,10.1,9.13,high,3.13,0.522,96,0.724,39,0.441,0.018,4.91,True,False,0.712,36,111,False,0.02,0.6,-0.4
ORD_20240101_R08_03,R08,3,2024-01-01,0,False,sunny,-2.3,38.2,13.5,cbd,0.63,10.1,6.05,low,0.05,0.008,169,0.817,60,0.594,0.032,4.35,True,False,0.846,61,170,False,0.02,0.0,-0.4
ORD_20240101_R08_04,R08,4,2024-01-01,0,False,rainy,-5.6,83.4,6.5,cbd,0.63,10.1,9.39,high,3.39,0.565,84,0.795,55,0.394,0.037,6.37,True,False,0.805,57,71,False,0.02,0.6,-0.4
ORD_20240101_R08_05,R08,5,2024-01-01,0,False,snowy,-5.4,62.8,41.7,cbd,0.63,10.1,11.21,high,5.21,0.868,136,0.741,54,0.724,0.053,7.09,True,False,0.741,56,121,False,0.2,1.0,0.5
ORD_20240101_R08_06,R08,6,2024-01-01,0,False,snowy,-9.6,78.6,12.1,cbd,0.63,10.1,10.64,high,4.64,0.773,86,0.734,55,0.441,0.055,6.44,True,False,0.75,59,91,False,0.2,1.0,0.5
ORD_20240101_R08_07,R08,7,2024-01-01,0,False,sunny,-4.6,72.2,2.7,cbd,0.63,10.1,9.39,medium,1.89,0.252,212,0.901,84,0.882,0.036,9.62,True,False,0.944,97,189,True,0.02,0.0,-0.4
ORD_20240101_R08_08,R08,8,2024-01-01,0,False,snowy,-5.8,45.0,14.9,cbd,0.63,10.1,15.0,high,7.5,1.0,197,0.707,30,1.207,0.064,6.8,True,False,0.696,23,203,True,0.2,1.0,0.5
ORD_20240101_R08_09,R08,9,2024-01-01,0,False,snowy,-7.0,46.7,27.0,cbd,0.63,10.1,11.33,high,5.33,0.888,7,0.747,61,0.392,0.062,6.25,True,False,0.699,53,78,False,0.2,1.0,0.5
ORD_20240101_R08_10,R08,10,2024-01-01,0,False,sunny,1.4,43.1,4.5,cbd,0.63,10.1,6.24,low,0.24,0.04,149,0.866,70,0.534,0.022,4.86,True,False,0.848,65,167,False,0.02,0.0,-0.4
ORD_20240101_R08_11,R08,11,2024-01-01,0,False,sunny,2.3,57.6,1.1,cbd,0.63,10.1,10.01,medium,2.51,0.335,230,0.894,57,1.007,0.04,7.95,True,False,0.938,55,222,True,0.02,0.0,-0.4
ORD_20240101_R08_12,R08,12,2024-01-01,0,False,snowy,-10.7,45.0,8.7,cbd,0.63,10.1,15.0,high,7.5,1.0,190,0.715,42,1.164,0.079,7.27,True,False,0.694,41,189,True,0.2,1.0,0.5
ORD_20240101_R08_13,R08,13,2024-01-01,0,False,sunny,-0.6,70.8,0.1,cbd,0.63,10.1,6.27,low,0.27,0.045,133,0.853,45,0.478,0.03,6.26,True,False,0.861,44,126,False,0.02,0.0,-0.4
ORD_20240101_R08_14,R08,14,2024-01-01,0,False,sunny,-0.8,76.4,11.2,cbd,0.63,10.1,5.82,low,-0.18,-0.03,188,0.888,86,0.646,0.037,7.45,True,False,0.89,84,167,False,0.02,0.0,-0.4
ORD_20240101_R08_15,R08,15,2024-01-01,0,False,sunny,-5.9,81.6,0.7,cbd,0.63,10.1,6.4,low,0.4,0.067,173,0.843,73,0.63,0.027,6.85,True,False,0.837,72,179,False,0.02,0.0,-0.4
ORD_20240101_R08_16,R08,16,2024-01-01,0,False,rainy,-8.3,89.5,14.4,cbd,0.63,10.1,8.6,medium,2.6,0.433,133,0.767,38,0.587,0.059,4.34,True,False,0.764,48,143,False,0.02,0.6,-0.4
ORD_20240101_R08_17,R08,17,2024-01-01,0,False,snowy,-11.5,60.0,12.2,cbd,0.63,10.1,14.51,high,7.01,0.935,125,0.773,40,0.744,0.067,8.84,True,False,0.817,34,142,True,0.2,1.0,0.5
ORD_20240101_R08_18,R08,18,2024-01-01,0,False,rainy,-0.1,70.4,5.6,cbd,0.63,10.1,12.26,high,4.76,0.635,192,0.825,55,0.992,0.062,6.09,True,False,0.823,48,203,True,0.15,0.6,0.25
ORD_20240101_R08_19,R08,19,2024-01-01,0,False,sunny,-6.0,46.6,3.0,cbd,0.63,10.1,9.34,medium,1.84,0.245,202,0.86,64,0.837,0.027,6.4,True,False,0.887,63,196,True,0.02,0.0,-0.4
ORD_20240101_R08_20,R08,20,2024-01-01,0,False,rainy,-5.7,71.4,5.7,cbd,0.63,10.1,11.54,high,4.04,0.539,171,0.78,56,0.84,0.048,7.41,True,False,0.731,53,148,True,0.15,0.6,0.25
ORD_20240101_R08_21,R08,21,2024-01-01,0,False,sunny,1.5,77.0,10.2,cbd,0.63,10.1,9.32,medium,1.82,0.243,221,0.859,69,0.914,0.031,8.8,True,True,0.825,70,209,True,0.02,0.0,-0.4
ORD_20240101_R08_22,R08,22,2024-01-01,0,False,sunny,-2.9,34.6,4.9,cbd,0.63,10.1,5.36,low,-0.64,-0.107,130,0.841,71,0.426,0.023,5.99,True,False,0.855,70,119,False,0.02,0.0,-0.4
ORD_20240101_R08_23,R08,23,2024-01-01,0,False,rainy,0.8,76.1,10.1,cbd,0.63,10.1,9.27,high,3.27,0.545,108,0.828,55,0.502,0.039,3.91,True,False,0.806,51,114,False,0.02,0.6,-0.4
ORD_20240101_R09_00,R09,0,2024-01-01,0,False,sunny,-2.4,34.7,3.7,residential,0.83,26.6,4.61,low,-0.39,-0.078,142,0.865,82,0.478,0.044,7.47,True,True,0.856,78,144,False,0.02,0.0,-0.4
ORD_20240101_R09_01,R09,1,2024-01-01,0,False,snowy,-11.8,30.5,6.8,residential,0.83,26.6,10.56,high,5.56,1.112,131,0.711,60,0.713,0.057,4.02,True,False,0.692,63,161,False,0.2,1.0,0.5
ORD_20240101_R09_02,R09,2,2024-01-01,0,False,rainy,-5.0,80.3,7.1,residential,0.83,26.6,8.06,high,3.06,0.612,134,0.838,86,0.613,0.029,6.46,True,False,0.838,85,127,False,0.02,0.6,-0.4
ORD_20240101_R09_03,R09,3,2024-01-01,0,False,rainy,-4.7,71.5,51.4,residential,0.83,26.6,8.58,high,3.58,0.716,154,0.822,67,0.732,0.039,3.46,True,False,0.816,69,152,False,0.02,0.6,-0.4
ORD_20240101_R09_04,R09,4,2024-01-01,0,False,sunny,1.7,34.5,6.7,residential,0.83,26.6,5.69,low,0.69,0.138,138,0.861,93,0.516,0.041,4.29,True,False,0.91,92,124,False,0.02,0.0,-0.4
ORD_20240101_R09_05,R09,5,2024-01-01,0,False,sunny,-0.2,76.8,7.0,residential,0.83,26.6,5.15,low,0.15,0.03,192,0.835,88,0.682,0.034,3.0,True,False,0.818,86,202,False,0.02,0.0,-0.4
ORD_20240101_R09_07,R09,7,2024-01-01,0,False,snowy,-7.0,57.1,16.0,residential,0.83,26.6,13.6,high,7.1,1.092,220,0.747,76,1.317,0.065,8.38,True,False,0.751,82,240,True,0.2,1.0,0.5
ORD_20240101_R09_08,R09,8,2024-01-01,0,False,sunny,-4.9,64.9,2.4,residential,0.83,26.6,7.97,medium,1.47,0.226,258,0.889,82,1.036,0.044,6.01,True,False,0.894,84,246,True,0.08,0.0,-0.1
ORD_20240101_R09_09,R09,9,2024-01-01,0,False,sunny,-3.8,64.4,13.8,residential,0.83,26.6,5.07,low,0.07,0.014,182,0.846,84,0.641,0.025,5.14,True,False,0.865,84,179,False,0.02,0.0,-0.4
ORD_20240101_R09_10,R09,10,2024-01-01,0,False,rainy,-4.9,80.3,11.4,residential,0.83,26.6,8.42,high,3.42,0.684,171,0.8,74,0.803,0.055,5.91,True,False,0.776,76,145,False,0.02,0.6,-0.4
ORD_20240101_R09_11,R09,11,2024-01-01,0,False,snowy,-9.4,62.7,10.3,residential,0.83,26.6,13.04,high,6.54,1.006,239,0.715,58,1.384,0.074,6.21,True,False,0.734,58,233,True,0.2,1.0,0.5
ORD_20240101_R09_12,R09,12,2024-01-01,0,False,snowy,-15.0,90.0,34.2,residential,0.83,26.6,13.34,high,6.84,1.052,243,0.736,73,1.432,0.088,6.79,True,False,0.731,74,271,True,0.2,1.0,0.5
ORD_20240101_R09_14,R09,14,2024-01-01,0,False,sunny,4.2,59.5,3.0,residential,0.83,26.6,4.92,low,-0.08,-0.016,531,0.852,83,0.615,0.036,4.96,True,False,0.852,83,184,False,0.02,0.0,-0.4
ORD_20240101_R09_15,R09,15,2024-01-01,0,False,rainy,0.0,78.1,5.2,residential,0.83,26.6,7.53,high,2.53,0.506,118,0.781,58,0.517,0.027,6.63,True,False,0.722,62,112,False,0.02,0.6,-0.4
ORD_20240101_R09_16,R09,16,2024-01-01,0,False,sunny,-2.5,39.5,23.8,residential,0.83,26.6,5.26,low,0.26,0.052,199,0.818,58,0.715,0.028,6.51,True,False,0.809,58,188,False,0.02,0.0,-0.4
ORD_20240101_R09_17,R09,17,2024-01-01,0,False,rainy,-3.8,87.2,6.1,residential,0.83,26.6,11.88,high,5.38,0.828,220,0.785,49,1.184,0.057,9.09,True,True,0.782,39,199,True,0.02,0.6,-0.4
ORD_20240101_R09_18,R09,18,2024-01-01,0,False,snowy,-9.3,86.2,6.2,residential,0.83,26.6,14.13,high,7.63,1.174,220,0.737,58,1.358,0.073,6.82,True,False,0.728,51,195,True,0.2,1.0,0.5
ORD_20240101_R09_19,R09,19,2024-01-01,0,False,sunny,-2.2,34.1,2.4,residential,0.83,26.6,8.88,medium,2.38,0.366,258,0.828,85,1.118,0.054,8.54,True,False,0.816,80,271,True,0.08,0.0,-0.1
ORD_20240101_R09_21,R09,21,2024-01-01,0,False,rainy,-11.1,72.3,12.2,residential,0.83,26.6,11.19,high,4.69,0.722,209,0.829,65,1.075,0.059,7.57,True,False,0.883,67,215,True,0.02,0.6,-0.4
ORD_20240101_R09_22,R09,22,2024-01-01,0,False,sunny,-3.6,73.8,2.5,residential,0.83,26.6,4.24,low,-0.76,-0.152,182,0.881,89,0.589,0.029,5.31,True,False,0.866,85,187,False,0.02,0.0,-0.4
ORD_20240101_R09_23,R09,23,2024-01-01,0,False,rainy,-6.6,70.6,6.5,residential,0.83,26.6,7.8,high,2.8,0.56,154,0.801,74,0.69,0.039,4.07,True,False,0.822,79,164,False,0.02,0.6,-0.4
ORD_20240101_R10_00,R10,0,2024-01-01,0,False,sunny,0.2,56.7,2.4,cbd,0.11,21.3,5.68,low,-0.32,-0.053,50,0.858,20,0.169,0.032,6.02,True,True,0.813,16,65,False,0.02,0.0,-0.4
ORD_20240101_R10_01,R10,1,2024-01-01,0,False,snowy,-13.2,80.4,18.6,cbd,0.11,21.3,10.66,high,4.66,0.777,50,0.774,20,0.257,0.049,6.84,True,True,0.751,26,36,False,0.2,1.0,0.5
ORD_20240101_R10_03,R10,3,2024-01-01,0,False,sunny,2.2,80.0,2.4,cbd,0.11,21.3,5.99,low,-0.01,-0.002,79,0.877,20,0.276,0.033,5.29,True,False,0.893,10,86,False,0.02,0.0,-0.4
ORD_20240101_R10_04,R10,4,2024-01-01,0,False,rainy,-7.6,80.5,9.3,cbd,0.11,21.3,8.58,medium,2.58,0.43,50,0.811,20,0.22,0.021,7.15,True,False,0.793,18,68,False,0.02,0.6,-0.4
ORD_20240101_R10_05,R10,5,2024-01-01,0,False,sunny,-4.5,59.1,7.5,cbd,0.11,21.3,6.26,low,0.26,0.043,171,0.876,20,0.205,0.041,5.9,True,False,0.868,18,66,False,0.02,0.0,-0.4
ORD_20240101_R10_06,R10,6,2024-01-01,0,False,rainy,0.6,70.5,18.6,cbd,0.11,21.3,8.49,medium,2.49,0.415,50,0.778,20,0.219,0.047,7.64,True,False,0.813,25,47,False,0.02,0.6,-0.4
ORD_20240101_R10_07,R10,7,2024-01-01,0,False,snowy,-10.4,68.7,6.7,cbd,0.11,21.3,15.0,high,7.5,1.0,85,0.757,20,0.521,0.055,8.75,True,False,0.716,22,95,True,0.2,1.0,0.5
ORD_20240101_R10_08,R10,8,2024-01-01,0,False,rainy,-1.1,92.0,5.2,cbd,0.11,21.3,13.23,high,5.73,0.764,103,0.817,20,0.567,0.054,5.35,True,False,0.835,18,130,True,0.15,0.6,0.25
ORD_20240101_R10_09,R10,9,2024-01-01,0,False,rainy,-6.0,70.8,8.7,cbd,0.11,21.3,8.81,medium,2.81,0.468,50,0.827,20,0.224,0.036,5.65,True,False,0.842,19,27,False,0.02,0.6,-0.4
ORD_20240101_R10_10,R10,10,2024-01-01,0,False,sunny,-3.4,64.3,26.8,cbd,0.11,21.3,6.19,low,0.19,0.032,60,0.852,20,0.214,0.024,5.83,True,False,0.855,20,58,False,0.02,0.0,-0.4
ORD_20240101_R10_12,R10,12,2024-01-01,0,False,rainy,-3.6,72.6,10.7,cbd,0.11,21.3,12.05,high,4.55,0.607,68,0.789,20,0.346,0.066,6.85,True,False,0.773,33,85,True,0.15,0.6,0.25
ORD_20240101_R10_13,R10,13,2024-01-01,0,False,rainy,-3.5,87.8,22.8,cbd,0.11,21.3,8.7,medium,2.7,0.45,50,0.813,20,0.222,0.024,6.61,True,False,0.762,15,30,False,0.02,0.6,-0.4
ORD_20240101_R10_14,R10,14,2024-01-01,0,False,rainy,-10.8,76.5,9.3,cbd,0.11,21.3,7.57,medium,1.57,0.262,50,0.802,20,0.202,0.028,6.59,True,False,0.847,11,44,False,0.02,0.6,-0.4
ORD_20240101_R10_15,R10,15,2024-01-01,0,False,snowy,-11.7,80.7,19.7,cbd,0.11,21.3,10.48,high,4.48,0.747,50,0.768,20,0.253,0.06,5.9,True,False,0.822,23,70,False,0.2,1.0,0.5
ORD_20240101_R10_16,R10,16,2024-01-01,0,False,sunny,0.4,74.7,2.9,cbd,0.11,21.3,6.25,low,0.25,0.042,50,0.858,20,0.179,0.039,6.67,True,False,0.831,9,31,False,0.02,0.0,-0.4
ORD_20240101_R10_17,R10,17,2024-01-01,0,False,sunny,0.7,82.0,3.8,cbd,0.11,21.3,9.12,medium,1.62,0.216,110,0.866,20,0.447,0.033,7.82,True,False,0.895,24,100,True,0.02,0.0,-0.4
ORD_20240101_R10_18,R10,18,2024-01-01,0,False,sunny,-3.1,59.3,8.0,cbd,0.11,21.3,8.65,low,1.15,0.153,124,0.879,24,0.484,0.035,7.54,True,False,0.861,15,125,True,0.02,0.0,-0.4
ORD_20240101_R10_19,R10,19,2024-01-01,0,False,sunny,-5.2,54.2,26.9,cbd,0.11,21.3,9.03,medium,1.53,0.204,108,0.865,20,0.436,0.046,8.38,True,False,0.867,22,128,True,0.02,0.0,-0.4
ORD_20240101_R10_20,R10,20,2024-01-01,0,False,rainy,-5.0,78.6,6.1,cbd,0.11,21.3,13.27,high,5.77,0.769,70,0.828,20,0.386,0.076,7.25,True,False,0.852,16,62,True,0.15,0.6,0.25
ORD_20240101_R10_21,R10,21,2024-01-01,0,False,snowy,-7.3,84.1,8.6,cbd,0.11,21.3,14.49,high,6.99,0.932,94,0.777,20,0.559,0.064,7.72,True,False,0.825,19,74,True,0.2,1.0,0.5
ORD_20240101_R10_23,R10,23,2024-01-01,0,False,sunny,-5.3,39.2,9.5,cbd,0.11,21.3,5.83,low,-0.17,-0.028,50,0.843,20,0.172,0.017,5.83,True,False,0.884,21,43,False,0.02,0.0,-0.4
ORD_20240102_R01_00,R01,0,2024-01-02,1,False,rainy,-3.9,72.7,6.8,suburb,0.3,25.7,10.17,medium,3.17,0.453,50,0.782,25,0.23,0.048,6.76,False,True,0.758,21,50,False,-0.05,0.6,-0.75
ORD_20240102_R01_01,R01,1,2024-01-02,1,False,snowy,-10.1,70.3,24.0,suburb,0.3,25.7,12.03,high,5.03,0.719,50,0.745,20,0.263,0.064,5.4,False,False,0.741,19,60,False,0.2,1.0,0.5
ORD_20240102_R01_02,R01,2,2024-01-02,1,False,snowy,-11.0,36.0,6.5,suburb,0.3,25.7,12.54,high,5.54,0.791,50,0.746,20,0.272,0.055,6.97,False,False,0.733,29,58,False,0.2,1.0,0.5
ORD_20240102_R01_03,R01,3,2024-01-02,1,False,rainy,-3.6,80.9,12.8,suburb,0.3,25.7,10.41,medium,3.41,0.487,50,0.795,20,0.235,0.044,4.92,False,False,0.84,12,69,False,-0.05,0.6,-0.75
