user_id,age_group,gender
U_15059,25-34,M
U_15060,25-34,M
U_15061,45+,M
U_15062,45+,M
U_15063,25-34,M
U_15064,25-34,M
U_15065,35-44,M
U_15066,18-24,F
U_15067,25-34,M
U_15068,25-34,F
U_15069,45+,M
U_15070,18-24,unknown
U_15071,25-34,unknown
U_15072,35-44,M
U_15073,25-34,F
U_15074,18-24,M
U_15075,45+,unknown
U_15076,25-34,F
U_15077,35-44,M
U_15078,18-24,M
U_15079,25-34,M
U_15080,25-34,M
U_15081,18-24,F
U_15082,18-24,F
U_15083,35-44,M
U_15084,18-24,M
U_15085,18-24,M
U_15086,25-34,M
U_15087,35-44,F
U_15088,18-24,M
U_15089,25-34,F
U_15090,18-24,M
U_15091,18-24,M
U_15092,18-24,F
U_15093,35-44,F
U_15094,18-24,M
U_15095,18-24,F
U_15096,25-34,F
U_15097,35-44,M
U_15098,25-34,F
U_15099,25-34,F
U_15100,18-24,M
U_15101,25-34,F
U_15102,25-34,M
U_15103,25-34,M
U_15104,25-34,F
U_15105,25-34,F
U_15106,18-24,F
U_15107,25-34,M
U_15108,18-24,M
U_15109,35-44,F
U_15110,45+,M
U_15111,45+,F
U_15112,45+,F
U_15113,35-44,unknown
U_15114,35-44,M
U_15115,25-34,M
U_15116,35-44,F
U_15117,25-34,F
U_15118,25-34,F
U_15119,35-44,M
U_15120,25-34,F
U_15121,25-34,F
U_15122,45+,M
U_15123,18-24,F
U_15124,25-34,F
U_15125,45+,M
U_15126,35-44,M
U_15127,25-34,F
U_15128,18-24,F
U_15129,25-34,F
U_15130,45+,M
U_15131,25-34,M
U_15132,25-34,unknown
U_15133,18-24,unknown
U_15134,18-24,M
U_15135,45+,F
U_15136,25-34,M
U_15137,35-44,M
U_15138,18-24,M
U_15139,35-44,M
U_15140,45+,F
U_15141,25-34,F
U_15142,18-24,unknown
U_15143,25-34,F
U_15144,35-44,M
U_15145,25-34,F
U_15146,45+,unknown
U_15147,35-44,F
U_15148,45+,F
U_15149,35-44,unknown
U_15150,18-24,M
U_15151,25-34,F
U_15152,18-24,F
U_15153,45+,unknown
U_15154,35-44,M
U_15155,35-44,F
U_15156,25-34,F
U_15157,18-24,M
U_15158,35-44,F
U_15159,25-34,M
U_15160,18-24,M
U_15161,35-44,M
U_15162,18-24,F
U_15163,25-34,M
U_15164,25-34,F
U_15165,18-24,M
U_15166,45+,M
U_15167,18-24,M
U_15168,18-24,M
U_15169,18-24,F
U_15170,35-44,F
U_15171,25-34,M
U_15172,25-34,M
U_15173,18-24,F
U_15174,18-24,M
U_15175,25-34,unknown
U_15176,35-44,F
U_15177,45+,M
U_15178,18-24,M
U_15179,25-34,F
U_15180,45+,M
U_15181,25-34,M
U_15182,35-44,M
U_15183,18-24,F
U_15184,45+,F
U_15185,35-44,M
U_15186,45+,F
U_15187,35-44,M
U_15188,25-34,F
U_15189,45+,M
U_15190,25-34,F
U_15191,25-34,unknown
U_15192,35-44,M
U_15193,35-44,M
U_15194,45+,M
U_15195,18-24,M
U_15196,35-44,M
U_15197,35-44,F
U_15198,18-24,unknown
U_15199,25-34,M
U_15200,25-34,F
U_15201,25-34,F
U_15202,45+,F
U_15203,35-44,M
U_15204,35-44,M
U_15205,45+,F
U_15206,25-34,M
U_15207,35-44,F
U_15208,25-34,F
U_15209,45+,M
U_15210,18-24,M
U_15211,45+,unknown
U_15212,18-24,F
U_15213,25-34,F
U_15214,35-44,M
U_15215,25-34,F
U_15216,35-44,F
U_15217,25-34,F
U_15218,35-44,M
U_15219,18-24,M
U_15220,18-24,M
U_15221,25-34,F
U_15222,25-34,unknown
U_15223,18-24,unknown
U_15224,25-34,unknown
U_15225,25-34,M
U_15226,18-24,M
U_15227,25-34,M
U_15228,45+,M
U_15229,18-24,F
U_15230,25-34,F
U_15231,35-44,M
U_15232,25-34,F
U_15233,35-44,unknown
U_15234,25-34,F
U_15235,25-34,M
U_15236,18-24,F
U_15237,35-44,M
U_15238,35-44,F
U_15239,18-24,M
U_15240,25-34,M
U_15241,45+,unknown
U_15242,25-34,F
U_15243,25-34,F
U_15244,45+,unknown
U_15245,35-44,M
U_15246,25-34,M
U_15247,35-44,F
U_15248,45+,M
U_15249,25-34,F
U_15250,25-34,M
U_15251,25-34,M
U_15252,45+,F
U_15253,35-44,M
U_15254,18-24,F
U_15255,45+,F
U_15256,25-34,unknown
U_15257,18-24,F
U_15258,25-34,M
U_15259,25-34,F
U_15260,45+,F
U_15261,18-24,F
U_15262,35-44,F
U_15263,25-34,F
U_15264,18-24,F
U_15265,45+,F
U_15266,25-34,M
U_15267,25-34,M
U_15268,25-34,F
U_15269,45+,M
U_15270,25-34,M
U_15271,18-24,M
U_15272,18-24,F
U_15273,25-34,M
U_15274,35-44,F
U_15275,25-34,M
U_15276,18-24,F
U_15277,18-24,M
U_15278,25-34,F
U_15279,45+,M
U_15280,25-34,unknown
U_15281,45+,unknown
U_15282,25-34,F
U_15283,18-24,unknown
U_15284,45+,M
U_15285,25-34,F
U_15286,35-44,F
U_15287,45+,F
U_15288,18-24,F
U_15289,18-24,F
U_15290,35-44,unknown
U_15291,25-34,M
U_15292,18-24,F
U_15293,18-24,F
U_15294,18-24,F
U_15295,35-44,M
U_15296,18-24,F
U_15297,25-34,unknown
U_15298,35-44,M
U_15299,25-34,F
U_15300,18-24,M
U_15301,35-44,unknown
U_15302,18-24,F
U_15303,35-44,M
U_15304,45+,M
U_15305,25-34,F
U_15306,25-34,M
U_15307,25-34,F
U_15308,25-34,unknown
U_15309,45+,F
U_15310,45+,M
U_15311,25-34,unknown
U_15312,35-44,F
U_15313,45+,M
U_15314,45+,M
U_15315,25-34,M
U_15316,25-34,F
U_15317,25-34,M
U_15318,45+,M
U_15319,18-24,F
U_15320,25-34,F
U_15321,25-34,F
U_15322,25-34,F
U_15323,25-34,M
U_15324,45+,F
U_15325,18-24,M
U_15326,25-34,F
U_15327,18-24,F
U_15328,18-24,M
U_15329,25-34,unknown
U_15330,25-34,F
U_15331,25-34,M
U_15332,25-34,unknown
U_15333,18-24,F
U_15334,25-34,F
U_15335,45+,F
U_15336,45+,F
U_15337,25-34,M
U_15338,25-34,M
U_15339,45+,F
U_15340,18-24,M
U_15341,35-44,F
U_15342,45+,M
U_15343,18-24,M
U_15344,18-24,M
U_15345,45+,F
U_15346,25-34,F
U_15347,18-24,M
U_15348,25-34,F
U_15349,25-34,M
U_15350,35-44,F
U_15351,35-44,M
U_15352,45+,F
U_15353,25-34,F
U_15354,25-34,unknown
U_15355,25-34,M
U_15356,25-34,F
U_15357,18-24,F
U_15358,45+,unknown
U_15359,45+,M
U_15360,25-34,M
U_15361,35-44,F
U_15362,18-24,M
U_15363,25-34,M
U_15364,35-44,M
U_15365,25-34,F
U_15366,45+,M
U_15367,35-44,F
U_15368,25-34,F
U_15369,35-44,M
U_15370,18-24,M
U_15371,25-34,M
U_15372,25-34,F
U_15373,25-34,F
U_15374,35-44,F
U_15375,25-34,M
U_15376,35-44,F
U_15377,25-34,F
U_15378,25-34,F
U_15379,35-44,F
U_15380,18-24,M
U_15381,18-24,F
U_15382,25-34,M
U_15383,25-34,M
U_15384,18-24,F
U_15385,35-44,unknown
U_15386,25-34,F
U_15387,25-34,M
U_15388,45+,M
U_15389,25-34,F
U_15390,45+,F
U_15391,18-24,M
U_15392,25-34,F
U_15393,45+,M
U_15394,25-34,F
U_15395,35-44,unknown
U_15396,25-34,M
U_15397,18-24,M
U_15398,25-34,F
U_15399,25-34,F
U_15400,45+,F
U_15401,18-24,F
U_15402,45+,M
U_15403,45+,F
U_15404,18-24,M
U_15405,25-34,unknown
U_15406,45+,M
U_15407,45+,F
U_15408,25-34,M
U_15409,25-34,M
U_15410,25-34,M
U_15411,35-44,F
U_15412,25-34,F
U_15413,35-44,F
U_15414,18-24,M
U_15415,18-24,F
U_15416,25-34,F
U_15417,25-34,M
U_15418,25-34,M
U_15419,25-34,F
U_15420,25-34,M
U_15421,18-24,M
U_15422,25-34,F
U_15423,45+,M
U_15424,25-34,F
U_15425,25-34,unknown
U_15426,25-34,F
U_15427,45+,F
U_15428,18-24,M
U_15429,35-44,F
U_15430,35-44,M
U_15431,35-44,F
U_15432,18-24,unknown
U_15433,35-44,F
U_15434,18-24,F
U_15435,25-34,M
U_15436,35-44,M
U_15437,18-24,F
U_15438,35-44,M
U_15439,18-24,F
U_15440,35-44,M
U_15441,25-34,F
U_15442,18-24,M
U_15443,18-24,F
U_15444,45+,F
U_15445,18-24,F
U_15446,18-24,M
U_15447,25-34,F
U_15448,35-44,M
U_15449,25-34,M
U_15450,18-24,M
U_15451,25-34,F
U_15452,18-24,M
U_15453,18-24,unknown
U_15454,25-34,F
U_15455,35-44,M
U_15456,18-24,F
U_15457,25-34,F
U_15458,25-34,M
U_15459,45+,F
U_15460,45+,F
U_15461,35-44,M
U_15462,18-24,F
U_15463,18-24,M
U_15464,25-34,M
U_15465,25-34,F
U_15466,25-34,F
U_15467,35-44,F
U_15468,45+,F
U_15469,35-44,F
U_15470,25-34,F
U_15471,35-44,M
U_15472,25-34,F
U_15473,18-24,F
U_15474,35-44,M
U_15475,18-24,F
U_15476,25-34,M
U_15477,25-34,F
U_15478,35-44,F
U_15479,35-44,unknown
U_15480,25-34,M
U_15481,35-44,F
U_15482,25-34,M
U_15483,25-34,F
U_15484,35-44,F
U_15485,35-44,F
U_15486,45+,F
U_15487,18-24,F
U_15488,35-44,M
U_15489,35-44,M
U_15490,45+,F
U_15491,18-24,F
U_15492,35-44,M
U_15493,25-34,F
U_15494,25-34,M
U_15495,25-34,M
U_15496,25-34,F
U_15497,25-34,M
U_15498,45+,M
U_15499,25-34,M
U_15500,35-44,F
U_15501,25-34,unknown
U_15502,18-24,F
U_15503,18-24,M
U_15504,25-34,unknown
U_15505,25-34,F
U_15506,18-24,F
U_15507,25-34,F
U_15508,25-34,M
U_15509,25-34,F
U_15510,25-34,M
U_15511,18-24,M
U_15512,45+,F
U_15513,45+,F
U_15514,35-44,F
U_15515,18-24,F
U_15516,35-44,M
U_15517,35-44,M
U_15518,35-44,M
U_15519,18-24,F
U_15520,35-44,F
U_15521,35-44,M
U_15522,25-34,unknown
U_15523,35-44,M
U_15524,25-34,F
U_15525,25-34,F
U_15526,18-24,M
U_15527,35-44,F
U_15528,18-24,F
U_15529,25-34,F
U_15530,25-34,F
U_15531,25-34,M
U_15532,18-24,F
U_15533,35-44,unknown
U_15534,35-44,M
U_15535,18-24,M
U_15536,18-24,unknown
U_15537,18-24,M
U_15538,45+,F
U_15539,25-34,F
U_15540,25-34,F
U_15541,18-24,M
U_15542,35-44,M
U_15543,45+,M
U_15544,35-44,F
U_15545,35-44,F
U_15546,18-24,F
U_15547,18-24,F
U_15548,18-24,M
U_15549,25-34,M
U_15550,18-24,F
U_15551,25-34,F
U_15552,25-34,M
U_15553,45+,M
U_15554,35-44,M
U_15555,35-44,M
U_15556,35-44,F
U_15557,18-24,unknown
U_15558,35-44,F
U_15559,25-34,unknown
U_15560,35-44,unknown
U_15561,25-34,F
U_15562,45+,M
U_15563,25-34,F
U_15564,25-34,M
U_15565,45+,M
U_15566,18-24,M
U_15567,35-44,F
U_15568,35-44,M
U_15569,35-44,M
U_15570,45+,F
U_15571,45+,F
U_15572,18-24,F
U_15573,35-44,F
U_15574,35-44,M
U_15575,35-44,M
U_15576,18-24,F
U_15577,35-44,F
U_15578,45+,F
U_15579,45+,F
U_15580,25-34,F
U_15581,18-24,unknown
U_15582,25-34,M
U_15583,35-44,M
U_15584,35-44,F
U_15585,25-34,M
U_15586,18-24,M
U_15587,25-34,M
U_15588,25-34,M
U_15589,45+,M
U_15590,35-44,M
U_15591,25-34,F
U_15592,25-34,F
U_15593,18-24,F
U_15594,45+,F
U_15595,25-34,M
U_15596,25-34,M
U_15597,25-34,M
U_15598,35-44,F
U_15599,35-44,F
U_15600,35-44,M
U_15601,25-34,M
U_15602,25-34,unknown
U_15603,18-24,F
U_15604,35-44,F
U_15605,18-24,M
U_15606,25-34,M
U_15607,45+,F
U_15608,45+,F
U_15609,25-34,F
U_15610,25-34,F
U_15611,18-24,F
U_15612,35-44,F
U_15613,35-44,M
U_15614,18-24,M
U_15615,25-34,F
U_15616,35-44,M
U_15617,45+,F
U_15618,18-24,F
U_15619,25-34,unknown
U_15620,18-24,M
U_15621,18-24,M
U_15622,45+,F
U_15623,35-44,F
U_15624,35-44,F
U_15625,18-24,F
U_15626,35-44,M
U_15627,25-34,F
U_15628,25-34,F
U_15629,25-34,F
U_15630,18-24,M
U_15631,35-44,M
U_15632,25-34,F
U_15633,18-24,unknown
U_15634,18-24,F
U_15635,18-24,M
U_15636,18-24,M
U_15637,25-34,F
U_15638,35-44,M
U_15639,18-24,F
U_15640,18-24,F
U_15641,25-34,F
U_15642,35-44,M
U_15643,25-34,F
U_15644,25-34,M
U_15645,25-34,M
U_15646,25-34,unknown
U_15647,18-24,F
U_15648,35-44,F
U_15649,35-44,M
U_15650,25-34,M
U_15651,35-44,M
U_15652,35-44,M
U_15653,18-24,F
U_15654,25-34,M
U_15655,18-24,F
U_15656,18-24,M
U_15657,35-44,M
U_15658,45+,unknown
U_15659,45+,M
U_15660,35-44,M
U_15661,18-24,M
U_15662,18-24,M
U_15663,35-44,F
U_15664,25-34,M
U_15665,35-44,F
U_15666,35-44,F
U_15667,35-44,F
U_15668,35-44,M
U_15669,18-24,F
U_15670,35-44,M
U_15671,45+,F
U_15672,25-34,F
U_15673,35-44,M
U_15674,25-34,F
U_15675,45+,unknown
U_15676,18-24,F
U_15677,25-34,M
U_15678,18-24,F
U_15679,35-44,unknown
U_15680,18-24,M
U_15681,18-24,F
U_15682,25-34,M
U_15683,45+,M
U_15684,18-24,F
U_15685,18-24,F
U_15686,35-44,F
U_15687,25-34,unknown
U_15688,45+,M
U_15689,18-24,M
U_15690,35-44,unknown
U_15691,18-24,M
U_15692,18-24,F
U_15693,35-44,F
U_15694,25-34,M
U_15695,35-44,M
U_15696,25-34,F
U_15697,25-34,F
U_15698,25-34,F
U_15699,45+,F
U_15700,25-34,F
U_15701,25-34,M
U_15702,25-34,M
U_15703,25-34,M
U_15704,25-34,M
U_15705,45+,M
U_15706,25-34,M
U_15707,45+,M
U_15708,18-24,M
U_15709,35-44,F
U_15710,45+,F
U_15711,18-24,M
U_15712,45+,unknown
U_15713,25-34,M
U_15714,45+,F
U_15715,35-44,M
U_15716,25-34,F
U_15717,18-24,M
U_15718,25-34,F
U_15719,18-24,M
U_15720,18-24,F
U_15721,18-24,M
U_15722,25-34,M
U_15723,35-44,F
U_15724,18-24,M
U_15725,18-24,unknown
U_15726,35-44,M
U_15727,18-24,F
U_15728,18-24,F
U_15729,18-24,M
U_15730,45+,M
U_15731,35-44,F
U_15732,25-34,F
U_15733,35-44,unknown
U_15734,25-34,M
U_15735,35-44,F
U_15736,35-44,M
U_15737,35-44,M
U_15738,25-34,F
U_15739,18-24,M
U_15740,25-34,M
U_15741,45+,M
U_15742,25-34,F
U_15743,35-44,unknown
U_15744,45+,F
U_15745,18-24,F
U_15746,35-44,F
U_15747,35-44,F
U_15748,45+,M
U_15749,45+,M
U_15750,35-44,M
U_15751,18-24,F
U_15752,35-44,F
U_15753,18-24,M
U_15754,35-44,M
U_15755,45+,unknown
U_15756,25-34,F
U_15757,35-44,F
U_15758,25-34,M
U_15759,25-34,M
U_15760,25-34,M
U_15761,35-44,M
U_15762,45+,M
U_15763,45+,F
U_15764,18-24,M
U_15765,45+,M
U_15766,35-44,M
U_15767,25-34,F
U_15768,18-24,F
U_15769,25-34,F
U_15770,45+,M
U_15771,35-44,M
U_15772,35-44,M
U_15773,25-34,M
U_15774,35-44,F
U_15775,18-24,unknown
U_15776,25-34,F
U_15777,35-44,unknown
U_15778,18-24,F
U_15779,35-44,M
U_15780,18-24,unknown
U_15781,35-44,M
U_15782,25-34,F
U_15783,25-34,M
U_15784,18-24,M
U_15785,18-24,F
U_15786,45+,M
U_15787,25-34,M
U_15788,35-44,M
U_15789,45+,M
U_15790,18-24,unknown
U_15791,25-34,F
U_15792,35-44,F
U_15793,45+,M
U_15794,45+,F
U_15795,25-34,M
U_15796,35-44,M
U_15797,18-24,M
U_15798,45+,F
U_15799,45+,M
U_15800,18-24,M
U_15801,25-34,F
U_15802,18-24,M
U_15803,25-34,F
U_15804,35-44,F
U_15805,25-34,M
U_15806,18-24,M
U_15807,25-34,M
U_15808,45+,F
U_15809,35-44,F
U_15810,25-34,M
U_15811,18-24,M
U_15812,45+,M
U_15813,35-44,F
U_15814,25-34,F
U_15815,18-24,M
U_15816,18-24,F
U_15817,18-24,F
U_15818,25-34,unknown
U_15819,45+,M
U_15820,25-34,M
U_15821,35-44,M
U_15822,25-34,F
U_15823,35-44,F
U_15824,35-44,F
U_15825,18-24,M
U_15826,25-34,M
U_15827,35-44,M
U_15828,18-24,F
U_15829,25-34,M
U_15830,25-34,M
U_15831,45+,F
U_15832,25-34,M
U_15833,35-44,F
U_15834,25-34,M
U_15835,35-44,F
U_15836,25-34,F
U_15837,45+,unknown
U_15838,25-34,F
U_15839,35-44,unknown
U_15840,35-44,F
U_15841,25-34,F
U_15842,18-24,unknown
U_15843,18-24,M
U_15844,18-24,M
U_15845,45+,M
U_15846,18-24,F
U_15847,18-24,F
U_15848,35-44,F
U_15849,25-34,M
U_15850,25-34,M
U_15851,18-24,M
U_15852,45+,F
U_15853,45+,M
U_15854,45+,unknown
U_15855,25-34,M
U_15856,35-44,M
U_15857,18-24,F
U_15858,18-24,F
U_15859,18-24,M
U_15860,25-34,F
U_15861,25-34,M
U_15862,25-34,unknown
U_15863,18-24,F
U_15864,25-34,M
U_15865,35-44,F
U_15866,25-34,M
U_15867,35-44,F
U_15868,18-24,unknown
U_15869,35-44,F
U_15870,25-34,M
U_15871,18-24,M
U_15872,18-24,M
U_15873,35-44,F
U_15874,35-44,F
U_15875,25-34,F
U_15876,25-34,unknown
U_15877,45+,M
U_15878,35-44,M
U_15879,25-34,M
U_15880,25-34,M
U_15881,18-24,M
U_15882,35-44,F
U_15883,25-34,M
U_15884,45+,M
U_15885,25-34,F
U_15886,25-34,M
U_15887,25-34,F
U_15888,45+,M
U_15889,35-44,F
U_15890,25-34,unknown
U_15891,35-44,M
U_15892,25-34,F
U_15893,25-34,F
U_15894,18-24,F
U_15895,25-34,M
U_15896,18-24,M
U_15897,45+,F
U_15898,25-34,F
U_15899,45+,M
U_15900,25-34,M
U_15901,35-44,M
U_15902,25-34,M
U_15903,18-24,M
U_15904,25-34,M
U_15905,18-24,M
U_15906,35-44,M
U_15907,25-34,unknown
U_15908,35-44,M
U_15909,18-24,M
U_15910,18-24,M
U_15911,25-34,unknown
U_15912,45+,F
U_15913,35-44,F
U_15914,25-34,M
U_15915,25-34,F
U_15916,18-24,M
U_15917,45+,M
U_15918,35-44,F
U_15919,25-34,F
U_15920,25-34,F
U_15921,18-24,F
U_15922,45+,unknown
U_15923,18-24,M
U_15924,35-44,M
U_15925,18-24,M
U_15926,35-44,F
U_15927,35-44,M
U_15928,35-44,F
U_15929,35-44,M
U_15930,45+,M
U_15931,18-24,M
U_15932,25-34,M
U_15933,18-24,F
U_15934,45+,M
U_15935,25-34,M
U_15936,35-44,M
U_15937,35-44,M
U_15938,18-24,M
U_15939,18-24,M
U_15940,25-34,F
U_15941,25-34,M
U_15942,18-24,M
U_15943,18-24,F
U_15944,45+,M
U_15945,45+,M
U_15946,25-34,F
U_15947,25-34,M
U_15948,18-24,F
U_15949,35-44,F
U_15950,35-44,F
U_15951,18-24,unknown
U_15952,18-24,M
U_15953,35-44,M
U_15954,35-44,M
U_15955,18-24,M
U_15956,35-44,F
U_15957,25-34,F
U_15958,25-34,F
U_15959,35-44,F
U_15960,35-44,M
U_15961,25-34,F
U_15962,45+,F
U_15963,25-34,F
U_15964,35-44,M
U_15965,25-34,F
U_15966,45+,M
U_15967,45+,F
U_15968,18-24,F
U_15969,45+,M
U_15970,35-44,F
U_15971,35-44,F
U_15972,18-24,M
U_15973,35-44,unknown
U_15974,45+,F
U_15975,25-34,F
U_15976,45+,F
U_15977,18-24,F
U_15978,18-24,F
U_15979,25-34,M
U_15980,25-34,M
U_15981,35-44,F
U_15982,18-24,F
U_15983,45+,F
U_15984,18-24,F
U_15985,18-24,F
U_15986,18-24,M
U_15987,25-34,unknown
U_15988,45+,M
U_15989,35-44,F
U_15990,35-44,F
U_15991,18-24,F
U_15992,25-34,M
U_15993,25-34,unknown
U_15994,25-34,F
U_15995,18-24,unknown
U_15996,35-44,M
U_15997,25-34,F
U_15998,35-44,F
U_15999,25-34,F
U_16000,18-24,unknown
U_16001,35-44,M
U_16002,18-24,M
U_16003,45+,F
U_16004,35-44,M
U_16005,18-24,unknown
U_16006,45+,M
U_16007,25-34,F
U_16008,18-24,M
U_16009,35-44,F
U_16010,25-34,M
U_16011,35-44,M
U_16012,35-44,M
U_16013,45+,M
U_16014,25-34,unknown
U_16015,25-34,M
U_16016,35-44,F
U_16017,18-24,unknown
U_16018,25-34,F
U_16019,25-34,unknown
U_16020,18-24,unknown
U_16021,25-34,F
U_16022,45+,F
U_16023,45+,M
U_16024,18-24,M
U_16025,18-24,F
U_16026,25-34,F
U_16027,45+,F
U_16028,18-24,F
U_16029,35-44,M
U_16030,18-24,F
U_16031,35-44,F
U_16032,25-34,M
U_16033,35-44,F
U_16034,18-24,M
U_16035,35-44,F
U_16036,18-24,F
U_16037,35-44,M
U_16038,45+,F
U_16039,18-24,F
U_16040,45+,M
U_16041,25-34,M
U_16042,18-24,F
U_16043,25-34,M
U_16044,18-24,F
U_16045,35-44,M
U_16046,35-44,F
U_16047,18-24,unknown
U_16048,25-34,M
U_16049,35-44,F
U_16050,45+,F
U_16051,25-34,F
U_16052,45+,F
U_16053,25-34,F
U_16054,25-34,F
U_16055,35-44,F
U_16056,25-34,F
U_16057,25-34,M
U_16058,25-34,unknown
U_16059,35-44,M
U_16060,35-44,M
U_16061,25-34,M
U_16062,25-34,M
U_16063,25-34,M
U_16064,25-34,M
U_16065,18-24,M
U_16066,35-44,F
U_16067,25-34,M
U_16068,25-34,M
U_16069,18-24,M
U_16070,18-24,M
U_16071,45+,M
U_16072,25-34,F
U_16073,18-24,unknown
U_16074,25-34,F
U_16075,25-34,F
U_16076,18-24,M
U_16077,25-34,M
U_16078,25-34,M
U_16079,25-34,F
U_16080,25-34,M
U_16081,25-34,F
U_16082,45+,M
U_16083,25-34,M
U_16084,25-34,unknown
U_16085,18-24,F
U_16086,25-34,F
U_16087,35-44,F
U_16088,18-24,F
U_16089,35-44,F
U_16090,18-24,unknown
U_16091,25-34,M
U_16092,35-44,F
U_16093,25-34,F
U_16094,25-34,M
U_16095,18-24,F
U_16096,35-44,unknown
U_16097,18-24,F
U_16098,45+,M
U_16099,18-24,F
U_16100,45+,F
U_16101,25-34,F
U_16102,35-44,M
U_16103,25-34,F
U_16104,45+,M
U_16105,18-24,F
U_16106,18-24,M
U_16107,25-34,F
U_16108,18-24,F
U_16109,18-24,M
U_16110,45+,M
U_16111,45+,M
U_16112,25-34,M
U_16113,45+,M
U_16114,25-34,unknown
U_16115,25-34,F
U_16116,35-44,F
U_16117,35-44,unknown
U_16118,45+,M
U_16119,25-34,M
U_16120,35-44,M
U_16121,18-24,F
U_16122,18-24,F
U_16123,18-24,M
U_16124,45+,M
U_16125,35-44,F
U_16126,35-44,F
U_16127,25-34,F
U_16128,25-34,M
U_16129,18-24,unknown
U_16130,25-34,M
U_16131,25-34,F
U_16132,35-44,unknown
U_16133,25-34,unknown
U_16134,18-24,M
U_16135,18-24,M
U_16136,18-24,F
U_16137,25-34,M
U_16138,45+,F
U_16139,35-44,unknown
U_16140,35-44,M
U_16141,25-34,F
U_16142,25-34,M
U_16143,18-24,F
U_16144,45+,unknown
U_16145,35-44,F
U_16146,18-24,M
U_16147,25-34,F
U_16148,25-34,F
U_16149,35-44,M
U_16150,45+,F
U_16151,25-34,unknown
U_16152,25-34,F
U_16153,18-24,F
U_16154,18-24,M
U_16155,18-24,F
U_16156,18-24,M
U_16157,35-44,M
U_16158,35-44,M
U_16159,18-24,M
U_16160,35-44,M
U_16161,18-24,F
U_16162,25-34,F
U_16163,18-24,F
U_16164,25-34,M
U_16165,25-34,M
U_16166,25-34,F
U_16167,25-34,F
U_16168,45+,unknown
U_16169,18-24,M
U_16170,18-24,F
U_16171,18-24,M
U_16172,35-44,F
U_16173,18-24,F
U_16174,35-44,unknown
U_16175,25-34,unknown
U_16176,25-34,M
U_16177,25-34,F
U_16178,18-24,F
U_16179,18-24,F
U_16180,25-34,M
U_16181,25-34,F
U_16182,18-24,unknown
U_16183,18-24,M
U_16184,45+,M
U_16185,18-24,M
U_16186,35-44,F
U_16187,35-44,M
U_16188,25-34,unknown
U_16189,18-24,F
U_16190,18-24,F
U_16191,35-44,F
U_16192,35-44,M
U_16193,35-44,unknown
U_16194,45+,F
U_16195,35-44,unknown
U_16196,18-24,F
U_16197,18-24,F
U_16198,35-44,M
U_16199,18-24,F
U_16200,18-24,F
U_16201,35-44,F
U_16202,25-34,F
U_16203,45+,M
U_16204,35-44,unknown
U_16205,18-24,unknown
U_16206,45+,M
U_16207,25-34,unknown
U_16208,25-34,M
U_16209,25-34,F
U_16210,18-24,M
U_16211,25-34,unknown
U_16212,18-24,M
U_16213,25-34,F
U_16214,25-34,M
U_16215,35-44,M
U_16216,35-44,F
U_16217,18-24,M
U_16218,25-34,F
U_16219,25-34,unknown
U_16220,18-24,F
U_16221,35-44,F
U_16222,35-44,M
U_16223,18-24,M
U_16224,25-34,F
U_16225,18-24,M
U_16226,35-44,unknown
U_16227,18-24,M
U_16228,45+,unknown
U_16229,35-44,M
U_16230,25-34,F
U_16231,25-34,M
U_16232,45+,M
U_16233,25-34,F
U_16234,18-24,M
U_16235,25-34,F
U_16236,35-44,F
U_16237,35-44,M
U_16238,35-44,unknown
U_16239,45+,F
U_16240,45+,F
U_16241,45+,F
U_16242,18-24,F
U_16243,25-34,M
U_16244,35-44,M
U_16245,35-44,F
U_16246,35-44,M
U_16247,18-24,M
U_16248,35-44,F
U_16249,35-44,F
U_16250,18-24,M
U_16251,25-34,M
U_16252,18-24,M
U_16253,25-34,M
U_16254,18-24,M
U_16255,25-34,M
U_16256,25-34,unknown
U_16257,35-44,F
U_16258,35-44,M
U_16259,35-44,M
U_16260,18-24,F
U_16261,18-24,M
U_16262,45+,F
U_16263,18-24,unknown
U_16264,45+,F
U_16265,35-44,M
U_16266,25-34,F
U_16267,45+,unknown
U_16268,18-24,F
U_16269,25-34,F
U_16270,35-44,M
U_16271,25-34,M
U_16272,45+,F
U_16273,18-24,unknown
U_16274,25-34,F
U_16275,25-34,F
U_16276,35-44,M
U_16277,25-34,M
U_16278,25-34,F
U_16279,35-44,M
U_16280,18-24,F
U_16281,35-44,M
U_16282,25-34,F
U_16283,35-44,F
U_16284,35-44,F
U_16285,18-24,M
U_16286,25-34,F
U_16287,45+,unknown
U_16288,25-34,F
U_16289,45+,M
U_16290,25-34,M
U_16291,18-24,M
U_16292,25-34,M
U_16293,45+,F
U_16294,25-34,F
U_16295,45+,M
U_16296,45+,M
U_16297,25-34,M
U_16298,18-24,unknown
U_16299,35-44,F
U_16300,25-34,F
U_16301,35-44,M
U_16302,25-34,F
U_16303,25-34,M
U_16304,35-44,M
U_16305,25-34,F
U_16306,25-34,F
U_16307,25-34,M
U_16308,25-34,M
U_16309,25-34,M
U_16310,35-44,M
U_16311,25-34,F
U_16312,25-34,unknown
U_16313,35-44,M
U_16314,25-34,M
U_16315,25-34,M
U_16316,45+,F
U_16317,35-44,M
U_16318,25-34,F
U_16319,35-44,M
U_16320,18-24,F
U_16321,35-44,F
U_16322,25-34,unknown
U_16323,25-34,unknown
