user_id,age,gender,city_tier,membership_level,historical_gmv,historical_orders,activity_score,coupon_sensitivity,treatment,gmv
10448,25,1,1,0,60.21,1,46.75,0.185,0,99.19
10449,29,0,3,0,78.25,0,54.99,0.693,0,75.78
10450,24,1,3,1,40.48,0,55.23,0.326,0,96.37
10451,34,1,3,0,192.67,0,29.43,0.607,0,80.01
10452,44,0,3,2,134.99,1,20.63,0.177,0,121.29
10453,25,1,3,3,382.85,1,26.38,0.212,0,133.99
10454,40,0,2,3,86.92,0,42.62,0.355,0,124.43
10455,29,0,2,0,289.94,0,10.22,0.611,1,128.55
10456,27,1,2,1,82.21,1,73.8,0.754,1,169.94
10457,33,0,1,0,38.26,0,54.51,0.212,1,132.34
10458,24,0,2,1,77.35,0,26.36,0.072,0,49.09
10459,29,0,1,2,21.29,0,21.85,0.656,0,75.21
10460,23,1,2,1,1268.84,4,42.3,0.031,1,216.09
10461,54,1,3,2,176.09,0,8.71,0.651,1,126.79
10462,35,0,4,2,57.14,0,50.82,0.025,1,93.14
10463,28,1,3,0,94.33,0,13.78,0.475,0,72.54
10464,37,0,2,1,7.84,0,15.27,0.551,1,110.61
10465,33,1,1,0,829.83,4,17.5,0.267,1,130.67
10466,32,0,2,1,737.94,1,34.35,0.652,1,209.04
10467,41,1,4,0,168.86,0,30.7,0.432,0,69.98
10468,42,1,3,3,217.75,0,19.78,0.384,0,99.39
10469,29,1,2,1,32.42,0,25.86,0.311,0,100.26
10470,29,0,3,1,35.38,0,22.83,0.45,0,53.73
10471,32,1,2,2,19.36,0,48.02,0.448,1,152.97
10472,18,0,4,2,122.33,0,14.05,0.439,0,99.9
10473,19,1,2,2,530.19,1,37.93,0.38,0,155.47
10474,48,0,2,0,93.7,0,42.45,0.25,0,38.83
10475,51,0,3,1,225.26,1,25.41,0.333,1,159.79
10476,32,0,4,1,480.39,1,37.19,0.288,1,148.95
10477,40,0,4,1,21.14,0,23.28,0.159,1,108.66
10478,38,1,3,0,1359.24,1,8.32,0.451,0,207.38
10479,65,1,2,0,595.13,1,36.41,0.474,1,172.1
10480,46,1,2,3,274.97,0,41.1,0.381,0,104.5
10481,33,1,4,0,449.85,2,37.59,0.453,0,142.12
10482,25,1,3,1,475.94,1,27.11,0.179,0,122.26
10483,18,0,3,0,210.85,1,62.18,0.049,1,146.34
10484,37,0,2,0,823.8,0,4.8,0.553,1,152.35
10485,27,0,3,0,86.21,0,31.96,0.156,0,73.64
10486,20,0,2,1,258.31,0,20.1,0.191,0,89.09
10487,28,0,3,3,724.85,0,32.4,0.61,0,148.62
10488,24,0,4,1,5.87,0,15.85,0.517,0,44.25
10489,51,0,3,1,251.03,0,21.9,0.114,0,104.35
10490,43,0,2,1,354.08,0,36.6,0.334,1,158.22
10491,34,1,2,1,19.1,0,53.27,0.295,0,98.39
10492,49,0,2,3,208.13,0,27.6,0.309,0,100.24
10493,35,1,4,1,57.26,0,32.42,0.585,1,129.25
10494,26,1,2,1,238.93,2,37.49,0.373,1,153.41
10495,50,1,3,1,132.42,0,22.41,0.339,1,145.22
10496,40,0,3,2,47.67,0,20.08,0.453,0,85.9
10497,24,0,3,1,562.05,3,2.64,0.106,1,133.3
10498,33,0,4,0,89.83,1,34.94,0.668,0,103.46
10499,26,0,3,0,205.19,0,58.3,0.489,0,83.86
10500,21,0,4,3,718.28,1,33.72,0.136,1,174.12
10501,44,1,2,2,49.4,0,16.56,0.441,0,102.11
10502,54,1,3,0,149.85,0,8.51,0.416,1,157.22
10503,21,1,3,2,81.91,0,30.97,0.72,1,177.89
10504,40,0,2,1,107.06,0,34.23,0.092,0,76.54
10505,28,0,3,1,1972.98,4,33.01,0.475,1,329.22
10506,30,1,3,0,256.76,0,4.7,0.757,1,116.99
10507,29,0,3,2,216.22,2,4.42,0.092,0,67.05
10508,26,1,2,0,278.36,0,2.76,0.585,0,96.71
10509,35,1,3,2,248.72,0,9.22,0.446,0,94.28
10510,26,0,2,0,16.59,0,35.27,0.148,0,85.72
10511,37,0,3,2,2335.81,3,25.1,0.392,1,360.01
10512,34,1,2,0,25.6,0,15.69,0.312,1,104.68
10513,32,0,3,0,1186.92,4,34.69,0.222,1,207.89
10514,25,0,2,0,311.57,1,28.03,0.097,1,125.3
10515,29,0,2,0,184.37,0,27.84,0.225,0,85.02
10516,42,0,2,1,102.87,0,3.94,0.102,1,81.93
10517,40,1,1,0,3381.9,6,21.75,0.184,1,439.19
10518,25,1,3,3,306.55,0,66.36,0.127,0,113.89
10519,35,0,3,1,151.6,0,33.94,0.565,1,197.55
10520,42,1,1,1,78.08,0,53.88,0.667,0,116.78
10521,18,1,1,0,67.61,1,66.83,0.335,0,75.24
10522,40,1,2,1,157.71,1,35.04,0.679,1,187.39
10523,28,1,3,0,48.58,1,50.08,0.377,0,63.12
10524,40,0,2,2,335.49,0,18.52,0.238,1,180.46
10525,27,0,2,1,68.39,0,13.52,0.471,1,134.16
10526,18,1,2,2,495.69,1,51.77,0.482,1,211.47
10527,18,1,2,1,482.56,1,17.55,0.548,0,91.66
10528,35,1,2,3,138.86,1,20.45,0.077,0,125.24
10529,37,1,2,0,297.78,1,27.1,0.152,0,55.7
10530,25,1,3,0,316.22,1,12.78,0.404,1,136.39
10531,41,0,3,1,25.67,0,30.94,0.547,0,36.25
10532,18,0,1,3,1185.63,3,30.7,0.324,0,204.83
10533,34,0,3,1,109.19,0,21.72,0.423,0,81.47
10534,22,1,2,0,341.96,0,26.16,0.556,0,121.08
10535,28,1,4,1,353.66,0,13.48,0.703,0,90.73
10536,35,1,2,3,7.48,0,23.27,0.6,1,179.68
10537,26,1,3,0,67.47,1,31.18,0.59,0,102.22
10538,31,1,3,0,406.85,2,59.88,0.59,0,103.65
10539,45,1,2,2,159.92,2,40.49,0.157,0,137.57
10540,29,1,4,2,339.26,1,21.62,0.369,0,92.77
10541,43,0,2,2,165.81,0,8.52,0.56,1,108.68
10542,23,1,3,3,648.89,1,24.59,0.224,0,154.94
10543,40,1,1,0,170.18,0,47.56,0.778,1,155.08
10544,49,0,2,1,819.67,1,35.51,0.421,1,183.08
10545,18,0,3,1,45.79,0,45.35,0.718,1,137.13
10546,27,1,2,2,127.34,1,38.57,0.486,0,111.31
10547,40,0,2,2,72.81,0,16.16,0.613,0,52.45
10548,32,1,2,3,236.6,2,12.66,0.316,1,165.04
10549,38,0,3,1,106.23,0,12.57,0.866,0,73.04
10550,28,1,2,0,112.68,1,35.95,0.539,0,54.63
10551,35,1,1,1,63.71,0,21.34,0.381,1,111.65
10552,33,0,3,1,85.38,0,47.52,0.193,1,107.29
10553,46,0,2,0,146.59,0,32.64,0.359,1,144.31
10554,37,1,2,2,13.12,0,27.94,0.233,1,118.6
10555,38,1,1,0,9.37,0,31.26,0.117,0,39.14
10556,30,1,2,0,159.33,0,11.31,0.173,0,83.72
10557,30,0,2,1,5.35,0,10.45,0.374,0,75.54
10558,30,0,4,2,117.71,0,64.34,0.027,0,101.69
10559,38,0,2,1,94.39,0,17.89,0.476,0,91.98
10560,30,1,1,2,284.42,3,27.8,0.321,1,154.24
10561,37,0,1,1,66.26,0,71.31,0.373,1,167.15
10562,55,0,1,0,975.96,1,35.31,0.284,1,167.64
10563,43,0,3,0,410.67,1,17.64,0.216,0,114.97
10564,31,0,2,2,24.17,1,37.88,0.566,1,161.56
10565,47,1,2,1,105.51,1,39.78,0.184,1,165.38
10566,30,0,2,3,927.62,2,19.49,0.562,0,179.1
10567,18,1,3,1,64.25,1,54.27,0.488,0,90.18
10568,24,1,2,1,139.29,0,22.98,0.467,1,140.52
10569,18,0,2,1,800.27,2,10.03,0.221,0,152.05
10570,31,1,3,0,77.58,0,25.28,0.079,0,69.95
10571,35,1,2,1,571.11,0,7.57,0.413,0,133.04
10572,51,1,3,1,49.8,0,46.56,0.3,0,77.59
10573,38,0,3,2,4.64,0,51.27,0.497,1,162.15
10574,32,0,2,0,648.22,0,7.49,0.541,1,175.3
10575,43,0,3,0,251.26,1,35.37,0.393,1,162.27
10576,18,1,4,0,271.91,0,26.79,0.356,0,95.99
10577,37,1,3,0,39.98,0,14.63,0.026,0,68.44
10578,42,1,4,1,43.99,0,57.78,0.173,1,127.59
10579,20,0,2,3,590.24,1,9.36,0.54,1,179.55
10580,46,0,2,1,198.71,0,10.25,0.477,0,110.92
10581,38,1,4,2,128.9,0,16.01,0.397,1,122.62
10582,30,1,2,1,193.47,0,18.85,0.339,0,69.19
10583,41,1,4,0,907.06,2,19.54,0.141,1,184.79
10584,57,0,1,0,353.69,0,52.86,0.339,0,80.25
10585,36,0,4,0,83.97,0,48.66,0.408,0,87.82
10586,37,0,2,1,27.54,0,28.42,0.353,0,69.3
10587,30,0,1,1,300.57,1,26.65,0.646,1,151.73
10588,26,0,4,2,48.97,0,14.16,0.457,1,161.99
10589,43,0,2,3,35.91,0,5.99,0.553,0,87.77
10590,26,0,1,1,719.75,2,63.6,0.583,1,166.2
10591,35,0,1,2,422.79,1,14.22,0.279,0,92.89
10592,30,0,3,1,235.76,0,34.91,0.384,1,170.11
10593,39,1,4,0,33.58,0,24.84,0.513,0,59.76
10594,38,0,1,3,1270.44,5,13.72,0.73,1,297.55
10595,45,1,2,0,510.12,1,19.15,0.238,1,119.36
10596,29,1,2,2,103.08,0,13.49,0.614,0,108.26
10597,32,1,3,1,79.97,0,43.8,0.694,1,174.81
10598,25,1,1,1,163.07,0,45.84,0.439,1,119.86
10599,30,0,2,1,83.59,1,66.14,0.517,0,89.81
10600,38,1,2,2,2109.54,6,31.96,0.224,1,352.05
10601,42,1,3,0,93.44,0,15.48,0.228,0,93.12
10602,25,1,4,0,41.2,0,69.7,0.431,0,86.82
10603,43,0,3,1,998.35,2,14.42,0.733,1,213.01
10604,48,0,1,0,74.97,0,21.61,0.551,0,45.58
10605,39,0,3,1,381.35,2,36.26,0.609,0,142.34
10606,53,1,3,2,333.77,2,13.79,0.259,0,122.58
10607,27,1,1,2,138.34,0,40.61,0.152,0,75.35
10608,22,0,1,2,46.17,0,20.01,0.588,0,83.58
10609,18,1,2,3,140.08,0,6.42,0.765,1,186.15
10610,49,1,3,2,36.46,0,23.21,0.186,0,82.27
10611,41,0,3,3,144.25,1,60.65,0.817,0,136.75
10612,34,1,3,0,375.15,0,6.3,0.599,1,142.94
10613,37,1,2,1,1166.0,1,17.34,0.547,1,226.33
10614,23,0,2,3,40.23,0,14.76,0.443,0,100.13
10615,59,1,4,1,109.89,0,44.97,0.556,1,157.0
10616,36,0,2,2,79.06,0,37.74,0.622,0,92.08
10617,36,1,4,0,206.13,1,15.03,0.286,0,68.88
10618,42,1,3,2,23.9,0,28.97,0.258,0,101.56
10619,39,1,1,1,48.7,0,21.31,0.304,0,107.81
10620,37,0,2,0,19.48,0,19.63,0.544,1,129.68
10621,27,0,4,0,26.42,0,28.18,0.296,0,33.46
10622,39,0,2,0,67.19,0,21.13,0.356,0,46.78
10623,53,1,4,3,1102.2,4,51.26,0.307,1,233.53
10624,48,0,2,1,225.23,2,16.68,0.503,0,43.6
10625,50,1,3,3,160.45,0,18.72,0.047,0,130.58
10626,29,0,3,1,747.15,1,40.09,0.699,1,177.26
10627,25,0,4,3,235.17,0,48.09,0.232,0,133.53
10628,33,0,2,1,263.25,2,30.16,0.72,0,96.34
10629,35,1,3,0,84.13,0,39.2,0.61,0,77.57
10630,45,1,1,0,69.08,0,2.91,0.804,0,50.45
10631,18,0,2,3,30.77,0,31.4,0.202,0,73.07
10632,50,0,2,1,72.15,0,41.37,0.562,1,181.37
10633,33,1,1,0,105.99,0,46.14,0.546,0,59.93
10634,30,0,2,0,224.45,1,35.66,0.716,0,76.03
10635,24,1,2,0,142.01,1,32.77,0.473,1,161.87
10636,18,1,4,2,95.77,1,41.75,0.715,1,162.92
10637,43,1,3,1,49.7,0,20.34,0.65,0,79.49
10638,35,1,2,1,239.6,0,8.74,0.485,0,100.23
10639,22,1,4,3,81.67,1,21.22,0.475,1,180.72
10640,22,1,2,1,226.91,0,7.5,0.217,0,90.46
10641,31,1,2,2,14.94,0,10.65,0.224,0,58.35
10642,51,1,3,1,222.23,1,9.9,0.114,0,54.78
10643,32,0,1,3,363.69,0,19.95,0.349,1,181.47
10644,19,1,3,0,312.14,2,15.74,0.449,0,105.5
10645,32,0,1,2,117.21,0,9.58,0.277,1,102.74
10646,32,1,1,1,445.14,2,6.49,0.393,1,135.67
10647,18,1,2,0,32.22,0,24.17,0.559,1,115.29
10648,34,0,4,1,133.35,0,31.69,0.6,0,62.61
10649,32,0,3,1,117.67,0,47.23,0.33,0,144.48
10650,41,1,3,0,514.75,1,50.01,0.562,1,127.16
10651,53,1,3,1,13.14,0,46.48,0.54,0,87.52
10652,46,1,2,3,41.69,0,4.36,0.395,0,77.19
10653,32,1,3,1,1207.98,3,13.47,0.195,0,169.91
10654,23,0,2,1,8.03,0,15.67,0.161,0,68.87
10655,60,1,1,0,394.38,1,31.52,0.43,0,127.3
10656,35,0,3,0,64.05,0,12.77,0.497,0,104.25
10657,35,1,1,1,201.47,0,76.65,0.427,1,174.89
10658,34,0,2,3,809.6,3,6.1,0.274,1,188.01
10659,36,1,3,2,211.0,0,25.98,0.661,0,92.08
10660,33,0,3,1,830.01,1,14.91,0.189,0,127.43
10661,29,0,3,1,82.2,0,31.12,0.506,0,114.11
10662,29,1,2,1,96.33,0,24.04,0.214,0,99.87
10663,34,0,2,1,381.54,1,51.57,0.497,1,170.72
10664,29,0,3,1,87.59,0,15.21,0.167,0,83.89
10665,27,1,3,2,303.94,0,6.36,0.347,1,140.21
10666,36,1,3,0,614.35,3,24.93,0.46,0,152.55
10667,32,0,4,3,420.74,0,15.57,0.383,0,141.26
10668,50,1,4,0,22.32,0,15.76,0.12,0,80.83
10669,18,1,2,1,98.53,0,57.65,0.681,1,169.86
10670,45,0,3,3,208.14,0,6.41,0.273,0,104.6
10671,47,0,3,1,110.76,0,25.83,0.537,0,91.23
10672,18,0,3,0,163.24,0,32.85,0.093,1,125.11
10673,31,1,1,0,211.47,1,42.77,0.349,1,150.84
10674,31,0,3,1,78.9,1,12.17,0.253,0,77.09
10675,20,0,4,0,117.67,0,30.05,0.681,1,144.99
10676,27,1,3,1,35.97,1,12.11,0.05,0,67.43
10677,23,1,3,1,83.65,0,31.34,0.233,0,84.98
10678,52,0,2,2,23.76,0,30.08,0.139,0,82.31
10679,44,1,2,0,170.68,0,31.85,0.622,0,72.65
10680,47,0,2,1,117.7,0,70.75,0.428,1,143.12
10681,42,0,2,1,49.45,0,62.65,0.401,0,104.74
10682,23,1,3,1,1264.35,0,28.87,0.469,0,203.67
10683,29,1,2,0,110.55,1,24.69,0.843,1,129.03
10684,39,0,3,1,209.32,0,26.01,0.43,1,169.64
10685,22,1,2,1,68.97,0,32.46,0.206,0,80.63
10686,42,1,2,0,90.27,1,32.85,0.413,0,105.23
10687,32,0,1,2,219.05,0,28.84,0.263,0,115.03
10688,31,1,4,2,99.61,0,13.23,0.754,1,111.47
10689,42,0,1,0,149.0,0,21.88,0.358,0,73.15
10690,39,1,1,1,390.8,1,21.45,0.263,0,80.82
10691,31,1,3,1,79.71,0,60.04,0.231,0,88.82
10692,46,0,4,0,30.01,0,42.56,0.313,0,69.48
10693,24,0,3,1,23.77,0,10.48,0.326,0,88.99
10694,41,0,1,3,833.91,0,3.31,0.712,0,173.65
10695,40,0,2,1,453.67,0,32.61,0.275,0,118.8
10696,31,0,4,3,326.02,1,18.41,0.094,0,117.6
10697,38,0,3,1,87.95,0,5.76,0.1,0,50.67
10698,22,1,3,0,29.97,0,28.02,0.192,0,64.99
10699,44,0,2,0,105.77,1,10.26,0.636,1,135.84
10700,33,1,1,2,132.68,0,16.68,0.62,0,105.24
10701,29,1,1,1,38.17,0,59.24,0.081,0,115.09
10702,45,1,3,0,25.44,0,61.25,0.552,0,98.95
10703,27,1,1,1,18.61,0,32.06,0.498,1,129.59
10704,20,0,4,2,326.64,0,9.57,0.539,0,83.42
10705,19,0,2,2,34.94,0,46.16,0.42,0,82.62
10706,41,1,3,0,215.14,1,4.51,0.472,0,63.61
10707,22,1,2,0,92.08,1,58.3,0.79,1,144.51
10708,52,1,3,3,301.14,1,9.15,0.389,0,78.32
10709,18,1,1,2,222.07,0,14.15,0.484,0,85.58
10710,51,1,3,1,112.36,0,64.39,0.193,1,134.56
10711,37,1,3,2,173.56,1,20.2,0.317,0,57.64
10712,34,1,1,0,130.01,0,14.92,0.467,0,62.47
10713,29,0,3,0,70.92,1,42.28,0.508,0,69.78
10714,38,0,3,0,481.11,3,22.6,0.399,0,111.73
10715,34,1,4,0,89.33,0,44.0,0.215,1,118.63
10716,46,0,4,2,133.72,0,40.72,0.754,1,195.93
10717,36,0,4,1,27.16,0,43.57,0.237,0,105.15
10718,36,0,1,0,206.2,0,34.37,0.425,1,134.98
10719,31,1,1,2,71.33,0,17.19,0.275,1,132.14
10720,34,0,4,2,83.75,0,3.35,0.785,1,152.74
10721,38,1,2,0,54.19,0,36.72,0.02,0,50.7
10722,18,0,2,1,127.89,0,20.97,0.109,0,75.32
10723,21,0,3,2,13.36,0,41.88,0.273,0,73.29
10724,42,0,2,2,336.58,2,19.26,0.77,1,176.01
10725,36,0,3,2,141.68,1,13.11,0.306,0,92.4
10726,33,1,3,0,84.71,0,12.34,0.378,0,23.3
10727,35,0,3,1,23.15,0,14.57,0.747,0,79.23
10728,38,0,2,2,249.56,1,75.33,0.459,0,154.77
10729,29,1,2,2,69.33,0,10.18,0.323,0,119.57
10730,27,1,2,0,711.45,0,61.39,0.232,0,121.66
10731,36,0,2,0,266.02,0,48.49,0.236,0,62.16
10732,25,0,2,2,935.97,3,32.73,0.639,1,254.86
10733,39,1,2,1,174.93,0,6.79,0.568,0,72.56
10734,18,1,3,1,540.98,0,15.83,0.05,0,116.97
10735,45,0,3,1,258.61,0,44.03,0.871,0,90.59
10736,39,1,3,1,86.39,0,16.09,0.36,1,105.65
10737,37,0,3,1,185.8,1,28.78,0.133,1,129.22
10738,44,0,2,1,54.56,0,1.45,0.395,0,110.03
10739,51,1,3,0,1776.74,7,42.3,0.424,1,282.38
10740,45,1,3,3,131.49,0,44.47,0.429,1,176.4
10741,18,0,2,3,153.16,0,8.1,0.68,0,78.49
10742,22,1,3,3,236.98,0,13.14,0.19,1,146.54
10743,28,0,1,2,40.27,0,36.93,0.604,0,95.78
10744,35,0,2,1,724.62,1,29.34,0.103,1,169.76
10745,40,0,4,0,43.36,0,27.01,0.214,0,57.98
10746,27,0,4,0,33.06,0,36.28,0.54,0,100.99
10747,36,1,3,0,121.53,0,13.72,0.802,1,133.56
10748,27,1,3,1,31.97,0,17.96,0.143,0,68.46
10749,28,0,4,1,967.13,3,10.93,0.412,0,167.06
10750,20,1,4,3,112.52,0,21.2,0.056,1,125.75
10751,25,1,2,1,3.11,0,33.22,0.102,0,94.98
10752,21,1,3,1,188.66,0,18.61,0.136,0,52.11
10753,25,1,2,1,288.36,0,24.49,0.625,0,90.11
10754,45,0,1,0,89.5,0,11.42,0.387,0,86.81
10755,25,1,2,3,29.16,0,10.79,0.283,1,138.89
10756,61,1,3,1,131.11,0,29.71,0.181,0,67.58
10757,39,1,3,0,83.26,0,33.57,0.498,1,114.97
10758,36,1,4,3,46.03,1,37.89,0.384,0,107.87
10759,26,0,1,1,41.41,0,23.57,0.523,1,94.23
10760,42,1,3,1,179.02,1,29.06,0.621,1,158.69
10761,29,0,1,1,438.62,0,41.56,0.232,1,166.01
10762,36,0,2,2,258.23,1,6.51,0.688,1,160.24
10763,60,0,4,0,18.66,0,42.43,0.104,0,81.7
10764,34,1,2,2,310.62,0,15.54,0.525,1,203.29
10765,46,0,3,3,375.02,2,28.02,0.556,0,129.93
10766,27,1,1,1,790.32,5,38.49,0.3,1,167.25
10767,34,0,2,1,47.47,0,20.56,0.597,1,117.58
10768,52,1,3,2,138.67,0,34.35,0.291,0,108.35
10769,28,0,1,1,293.25,0,30.66,0.379,0,98.41
10770,53,1,2,3,78.8,0,26.2,0.308,1,142.77
10771,42,1,1,1,287.81,1,44.4,0.597,0,141.31
10772,29,0,3,1,144.2,0,4.32,0.141,0,69.58
10773,41,0,4,1,53.75,0,29.73,0.437,0,65.31
10774,44,1,3,1,59.53,0,41.09,0.321,0,94.3
10775,41,1,4,0,664.57,0,44.95,0.635,0,156.63
10776,19,1,3,2,44.89,0,17.57,0.407,0,106.64
10777,27,0,4,1,36.54,0,26.49,0.518,0,119.6
10778,32,1,3,2,224.36,2,23.66,0.51,0,138.79
10779,34,0,3,0,143.07,0,29.32,0.581,1,132.46
10780,41,1,2,1,30.76,0,74.15,0.595,0,102.05
10781,36,1,3,2,79.57,0,46.73,0.25,0,90.26
10782,21,0,2,3,55.69,1,29.39,0.439,1,125.54
10783,38,1,1,2,68.72,0,17.5,0.258,0,113.82
10784,41,1,4,2,3071.63,5,29.73,0.424,1,402.5
10785,40,1,1,0,103.22,0,51.67,0.682,1,150.09
10786,45,0,4,2,51.55,1,21.21,0.123,0,91.07
10787,43,0,3,0,1679.32,2,10.03,0.196,1,278.01
10788,39,1,2,0,430.91,1,40.35,0.473,1,168.98
10789,34,0,3,0,354.17,1,48.86,0.318,0,112.31
10790,18,0,3,2,54.61,0,26.06,0.087,0,75.61
10791,39,1,2,0,620.04,2,34.8,0.238,0,74.19
10792,37,0,3,0,395.25,1,54.66,0.202,1,124.33
10793,37,1,3,0,177.06,1,26.39,0.142,0,76.66
10794,22,0,2,1,18.92,0,22.04,0.046,0,89.04
10795,24,0,1,2,144.91,0,28.46,0.388,1,131.93
10796,45,1,2,1,1183.13,5,31.72,0.473,0,197.14
10797,34,1,2,1,193.34,0,50.06,0.099,0,99.73
10798,41,1,1,0,94.47,0,11.17,0.524,0,56.9
10799,35,1,3,0,112.83,0,45.43,0.499,0,83.32
10800,35,1,2,0,122.6,0,45.56,0.132,1,131.28
10801,44,0,4,1,56.85,0,32.41,0.582,0,74.12
10802,29,0,2,1,141.25,0,39.46,0.383,0,97.93
10803,35,0,2,0,838.22,2,38.18,0.414,1,192.13
10804,30,1,3,2,731.68,4,9.14,0.092,1,147.96
10805,30,0,4,3,60.03,0,54.97,0.512,0,141.04
10806,31,0,3,0,686.14,0,8.69,0.198,1,181.87
10807,37,1,2,0,369.95,1,62.54,0.452,0,81.27
10808,30,0,4,2,317.35,1,25.92,0.719,1,179.47
10809,47,0,2,0,249.21,1,37.01,0.42,0,84.08
10810,26,1,1,1,48.6,0,24.44,0.112,1,119.39
10811,33,0,2,1,91.22,0,20.47,0.303,1,163.72
10812,30,1,3,3,403.23,2,37.36,0.059,0,146.57
10813,49,1,1,1,34.87,0,43.32,0.099,0,60.95
10814,36,0,3,0,42.57,0,21.08,0.258,0,28.02
10815,45,1,3,0,214.31,0,11.55,0.35,1,148.09
10816,20,0,4,0,57.54,0,32.32,0.638,0,79.04
10817,37,1,2,1,398.89,2,8.64,0.309,0,107.23
10818,43,1,2,1,60.04,0,32.45,0.851,0,91.24
10819,35,1,2,2,198.99,2,41.02,0.396,1,167.87
10820,45,1,2,1,220.01,0,41.73,0.236,0,99.6
10821,29,0,3,1,83.22,0,18.94,0.373,1,137.13
10822,49,0,3,1,111.32,0,15.54,0.473,1,128.6
10823,57,1,3,0,65.63,0,6.93,0.407,0,60.16
10824,31,0,3,3,145.14,0,16.61,0.328,0,94.04
10825,30,0,4,0,46.8,0,56.65,0.061,0,54.78
10826,49,0,2,0,113.5,2,19.94,0.126,0,87.04
10827,50,1,4,0,364.38,0,17.01,0.543,1,163.28
10828,29,0,2,1,37.94,0,15.7,0.336,1,109.88
10829,30,1,3,3,82.72,0,36.6,0.437,0,103.28
10830,32,0,3,0,276.42,1,59.61,0.542,0,79.6
10831,21,0,3,1,12.27,0,49.73,0.216,1,125.9
10832,25,1,2,0,1375.68,3,12.45,0.419,1,200.37
10833,24,0,3,2,520.25,2,66.02,0.402,0,146.45
10834,27,1,4,1,23.43,0,16.32,0.47,0,53.3
10835,34,0,3,1,11.88,0,26.98,0.473,0,70.82
10836,37,0,3,1,153.78,0,42.77,0.328,1,149.93
10837,50,0,1,3,38.69,0,57.77,0.471,0,132.39
10838,25,1,2,1,470.5,3,40.26,0.649,0,135.7
10839,44,1,4,1,238.13,0,42.64,0.238,0,76.83
10840,32,1,3,1,172.1,0,33.08,0.152,0,137.66
10841,34,0,3,1,74.87,0,44.5,0.093,0,97.19
10842,41,1,2,0,1012.33,0,38.3,0.563,0,191.43
10843,23,1,1,1,366.55,0,29.21,0.375,0,138.77
10844,38,1,2,0,306.07,0,7.59,0.222,0,83.55
10845,36,1,2,1,626.45,3,16.91,0.385,0,118.0
10846,39,1,2,1,43.7,0,11.69,0.364,0,83.42
10847,37,0,2,0,693.45,2,40.39,0.276,0,158.88
10848,59,1,3,1,108.04,1,19.3,0.551,0,91.8
10849,28,1,3,2,221.78,0,16.69,0.65,0,123.54
10850,29,1,2,1,123.01,0,46.95,0.144,1,154.36
10851,28,0,3,0,15.59,0,31.63,0.588,0,87.49
10852,29,0,4,2,468.16,2,7.79,0.368,1,169.19
10853,28,0,2,1,16.62,0,17.96,0.279,0,40.07
10854,46,0,4,0,46.53,0,10.7,0.595,1,131.52
10855,49,0,4,1,86.19,0,19.01,0.098,1,110.9
10856,29,1,1,1,14.23,0,48.76,0.097,1,73.93
10857,26,1,1,1,39.62,0,13.6,0.226,0,73.46
10858,39,1,2,1,199.1,0,23.79,0.435,0,90.97
10859,29,1,3,1,97.91,0,53.5,0.569,0,79.47
10860,41,0,2,2,108.1,0,50.56,0.142,0,92.83
10861,37,1,2,1,49.5,0,19.06,0.172,1,92.65
10862,19,0,3,2,156.87,1,17.89,0.419,0,91.31
10863,50,1,1,3,100.45,0,12.29,0.421,0,58.13
10864,52,0,4,1,20.71,0,26.78,0.22,0,57.97
10865,28,0,2,2,116.62,0,31.47,0.364,0,121.13
10866,31,0,4,0,33.44,0,44.8,0.521,1,142.85
10867,37,1,1,0,435.82,1,38.37,0.105,1,115.65
10868,38,0,2,3,92.78,0,41.39,0.358,0,112.85
10869,41,0,2,0,3058.96,3,22.02,0.281,1,388.11
10870,55,1,4,0,473.56,1,8.43,0.334,0,113.42
10871,33,1,1,1,126.94,0,43.73,0.36,0,118.47
10872,27,0,3,1,297.49,1,8.24,0.531,1,185.19
10873,21,1,4,1,12.09,1,32.55,0.209,1,109.28
10874,27,1,3,0,471.0,0,10.17,0.553,1,143.48
10875,34,0,2,0,55.46,0,21.53,0.1,1,94.66
10876,52,1,4,1,165.29,1,43.53,0.624,0,105.01
10877,29,0,4,1,61.98,0,32.36,0.466,1,136.11
10878,37,1,2,1,70.42,0,18.76,0.401,0,61.27
10879,34,1,3,1,119.42,2,25.92,0.167,0,112.65
10880,46,1,4,1,162.75,1,15.92,0.698,0,66.2
10881,60,1,4,0,143.7,2,6.29,0.12,1,102.05
10882,29,0,2,2,148.06,0,11.27,0.216,0,100.53
10883,30,0,3,0,21.1,0,8.06,0.626,0,41.24
10884,45,1,2,0,2436.85,3,20.28,0.546,1,326.96
10885,41,1,2,2,196.05,0,43.14,0.81,1,203.53
10886,53,0,2,0,250.91,2,12.91,0.58,1,159.56
10887,40,1,2,1,98.69,0,32.82,0.506,0,124.72
10888,31,0,3,1,51.99,0,48.75,0.259,0,104.9
10889,40,0,3,1,177.9,0,26.96,0.41,1,122.5
10890,46,1,2,1,210.01,0,8.96,0.449,0,56.35
10891,43,0,2,3,707.81,4,4.63,0.619,0,121.58
10892,40,1,2,1,1795.68,5,13.77,0.417,1,255.48
10893,45,0,4,1,873.43,2,49.0,0.473,0,185.83
10894,46,0,4,2,17.82,0,25.18,0.488,0,96.56
10895,48,1,2,1,85.41,0,40.35,0.313,1,121.35
10896,41,1,4,1,222.07,0,46.88,0.178,0,111.48
